0.338746,0.312111,1.341620,2.623772,0.438299,0.144262,-0.547690,-0.574138,0.555501,0.035615,0.239084,-1.122352,-1.494681,1.281404,-0.163702,1.317993,2.122192,0.766856,-1.004549,-0.574489,0.574230,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.687500
0.471082,-0.775742,0.590707,0.311873,-0.337133,1.717689,5.363925,-0.895956,0.328044,-0.178754,-0.318210,-1.514174,-0.123327,0.551638,-0.239470,0.537444,-0.235432,0.240829,0.750435,1.589955,0.895917,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.578200
1.521743,0.057028,0.399335,-0.273758,-0.189149,-0.861373,-0.424903,-0.895956,0.215069,-0.030345,-0.013556,0.670047,0.739452,0.430648,-0.420282,0.417071,-0.003368,-0.209632,-0.645248,-0.831625,0.895917,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.742700
0.977799,-1.268403,0.719542,-0.432519,-0.852706,0.164090,0.014755,-0.895956,0.005688,-0.180253,0.450113,0.768944,-1.926070,0.748294,-0.246358,0.764636,-0.181808,0.210750,1.299481,0.320610,0.895917,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.591200
1.280385,-0.084268,-0.743726,-2.365163,1.645842,-0.465740,1.119841,-0.911817,-1.646009,0.351921,0.352772,-0.556752,-0.031461,-0.726809,0.562989,-0.724239,-2.348973,0.145455,0.105076,0.435307,0.911780,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.094900
1.432275,-0.838263,-2.334890,0.058478,-1.699169,-0.230038,-0.872482,-0.638466,0.390557,-0.123288,0.438224,0.257974,-0.414550,-2.324656,-0.168007,-2.316811,0.369229,0.033206,0.552041,-0.266144,0.638631,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.883400
-0.566228,1.141131,-1.121298,-0.220519,-0.575089,0.017995,-0.007030,0.465866,-0.292566,0.500330,0.319335,-0.539798,0.025837,-1.114314,-0.130122,-1.101852,0.055804,0.061819,1.022651,0.084088,-0.465703,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.967600
-1.656003,0.927312,0.623621,0.030483,0.615287,-0.445607,0.147444,2.082709,0.561526,0.048357,0.411474,0.261742,-1.694512,0.650060,-0.102570,0.647919,0.337794,0.733842,0.143140,-0.478433,-2.082708,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.893800
0.311478,-0.098022,0.779258,-0.347695,-0.000323,-0.410650,-0.347666,-0.766065,0.065188,0.340678,0.651482,-0.064149,-0.142268,0.803996,-0.075018,0.796646,-0.086578,0.073557,0.209464,-0.329524,0.766164,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.759800
-1.220875,-1.744808,-0.498281,0.093293,-1.038573,0.028882,4.246956,1.381266,-0.404035,-0.043087,0.053319,-1.194405,0.133329,-0.479673,-0.303185,-0.483761,0.408061,-0.429727,1.043413,-0.013394,-1.381276,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.884800
1.485106,2.108946,-0.398128,-0.065467,0.758535,0.139594,0.099914,-0.895956,-0.459770,0.112068,-0.229043,0.123285,1.531674,-0.376248,-0.223111,-0.386928,0.229621,0.157193,1.253342,0.155472,0.895917,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.568000
0.834168,-0.240568,0.047154,-0.457643,-0.427106,-1.037514,-0.012971,-0.895956,0.130714,0.374407,-0.319696,0.506160,0.910398,0.070602,-0.225694,0.093314,-0.209544,0.678085,-0.979173,-0.976477,0.895917,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.691800
0.094269,-1.868598,-0.111775,-0.217289,-0.981155,0.325284,0.004853,-0.180590,-0.476339,0.479343,0.088986,0.493915,0.153217,-0.098356,-0.118929,-0.073692,0.059502,-0.373969,1.605147,0.407345,0.180527,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.824400
-0.433214,-1.447211,-1.742905,-0.172903,1.692012,-0.725253,-0.127837,0.227234,-0.774594,0.458356,0.040687,-0.188948,3.052665,-1.731889,0.023998,-1.723330,0.109428,5.008820,-0.386873,-0.713419,-0.227134,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.718400
-0.679133,0.019516,-1.381790,-0.339799,-0.788185,-0.902200,0.446491,0.723179,0.319759,0.252232,0.076354,0.292353,0.765023,-1.376707,-0.289409,-1.376123,-0.077333,-0.056299,-0.722529,-0.858819,-0.722990,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.987200
-0.126356,-1.384691,1.360898,0.456516,-0.165472,1.975271,-0.549671,-0.428386,-0.067369,0.255980,-0.006868,0.801910,-0.772542,1.314314,-0.391008,1.294275,-0.087503,-0.528770,1.037646,1.768580,0.428614,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.943500
-0.243277,-0.606938,0.254983,0.326708,-0.186190,-0.058428,-0.022873,0.290329,0.181176,-0.703433,-0.122043,0.490619,0.810009,0.269131,-0.081045,0.287604,0.669711,-0.435596,0.877892,-0.175790,-0.290266,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.939200
0.047957,1.585026,0.315169,0.901812,0.401007,0.883344,-0.014952,-0.816999,-0.764049,-0.009358,-0.346447,0.064889,-0.223242,0.268938,-0.017330,0.261389,0.366455,-0.848641,-0.180404,0.533337,0.817240,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.713600
1.053132,0.237087,-1.629116,0.583214,-1.110788,1.026809,-0.569475,-0.895956,-0.016907,-0.055829,0.320078,0.312132,0.880565,-1.644244,-0.353123,-1.640050,0.041011,-0.621210,-0.020074,0.791460,0.895917,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.725500
-0.195895,0.714742,-0.091086,0.588358,-0.024000,1.907089,-0.343705,0.112853,0.220341,0.040861,-0.009098,0.166612,0.993266,-0.126355,-0.415116,-0.123892,0.046558,-0.175150,0.962095,1.635351,-0.112926,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.952700
1.027868,-0.441884,-0.103781,-0.194199,-0.676902,-0.254899,0.295977,-0.895956,-0.779113,0.559544,0.010965,0.240079,1.156162,-0.083845,0.063605,-0.079399,0.085390,-0.756201,0.505326,-0.212743,0.895917,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.727600
-0.099223,-1.318419,-0.413174,-0.086643,-0.876383,-1.003986,-0.161504,-0.481963,-0.310642,0.082086,0.168494,0.054528,-2.477264,-0.392546,-0.332459,-0.405742,0.206507,0.250367,-0.915733,-1.025273,0.481911,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.986900
0.488059,-0.536915,1.161062,0.158377,-0.551412,0.036348,-0.935856,-0.701032,-0.190889,0.096327,0.287383,-0.574648,0.506947,1.191354,-0.332459,1.191111,0.481101,-0.477414,1.057255,-0.027429,0.701128,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.800800
-0.383627,0.819777,-0.539188,0.138636,-0.373832,-0.133544,-0.270428,-0.619608,-0.586302,0.588776,-0.321183,-1.473202,1.945070,-0.522807,0.021415,-0.542610,0.458911,0.234960,0.735440,-0.192786,0.619596,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.880900
-1.189777,-0.094271,-1.144338,0.340706,-0.805351,-0.921542,-1.320062,1.135232,0.270050,0.381903,-0.037334,0.057354,-0.250707,-1.131362,-0.253246,-1.116564,0.685428,-0.252917,-0.759440,-1.033058,-1.135093,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.944100
0.734194,-0.865772,1.894577,-3.292602,1.723385,-0.376878,1.369376,-0.895956,-0.962133,0.633748,1.380424,-0.956110,-0.075026,1.926685,0.625843,1.925651,-3.390025,-0.816360,0.273481,1.183361,0.895917,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.034000
-0.874942,1.411219,0.287427,-0.729941,0.719467,-0.501746,0.341528,1.003756,0.059163,-0.791879,0.236855,1.423551,0.886248,0.306499,-0.020774,0.309717,-0.515573,-0.344623,0.037022,-0.306387,-1.003753,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.772000
1.260465,-0.683212,0.779728,-0.230449,0.070709,-0.718410,0.163288,-0.509105,-0.035736,-0.109047,-0.058883,0.823573,1.210618,0.802184,-0.485719,0.790493,0.044709,-0.112790,-0.374185,-0.691160,0.509194,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.883100
-1.372228,0.896051,1.894577,1.293150,1.142107,1.027873,-0.088228,1.699911,-0.321940,-0.098553,-0.107181,-1.379014,0.996108,1.834849,-0.339347,1.832384,0.764940,-0.070972,-0.018920,0.525442,-1.699791,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.786800
0.190551,1.668803,0.015650,0.064101,0.403967,-0.562417,-0.422922,-0.895956,-0.799448,0.555796,-0.052938,-0.443727,0.585554,0.032830,0.073937,0.021447,0.375701,-0.947684,-0.078323,-0.607056,0.895917,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.651700
-0.692031,-1.520985,-1.387433,1.135107,1.156905,0.970259,-0.280331,0.705026,0.761116,0.197515,0.006507,-0.867573,-0.875299,-1.407477,-0.044021,-1.403675,0.604067,4.653734,-0.083514,0.529280,-0.704907,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.713300
1.321394,-0.335599,1.062790,0.775713,-0.214602,1.141611,-1.104194,-0.895956,0.603703,-0.189997,-0.240189,-0.726291,-0.338311,1.007707,-0.116346,0.990936,0.237942,0.262105,0.107960,0.823041,0.895917,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.724300
1.171441,1.987657,-0.519910,-2.387775,1.905700,-0.752030,0.133581,-0.895956,-0.185616,-0.013855,0.028798,1.402359,1.101232,-0.540926,-0.448695,-0.553399,-2.987842,-0.541975,-2.004596,0.036060,0.895917,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.083900
-1.560271,-0.136785,0.566727,0.183740,-0.131140,-0.355575,0.559376,1.986657,-0.013141,0.280714,-0.541871,0.404437,-1.149001,0.588950,-0.158536,0.579173,0.509762,-0.500157,0.314429,-0.430185,-1.986582,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.950700
1.214669,0.328367,-0.338412,-0.297088,3.138104,-0.521285,-0.411040,-0.895956,0.308462,0.064097,-0.340502,1.614282,0.787753,-0.320916,-0.255829,-0.325226,-0.030180,4.615584,0.000112,-0.463191,0.895917,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.270300
0.139672,0.449656,-0.935098,0.558209,-0.393958,0.634398,-0.811089,-0.327928,0.261765,0.130806,-0.639955,-0.097586,0.667475,-0.957582,-0.094821,-0.965519,0.016048,-0.136267,-0.457811,0.423136,0.328047,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,1.000000
0.445519,0.674729,1.894577,-0.120621,1.025496,-0.273769,0.014755,-0.895956,-0.667644,0.282963,0.042917,0.591400,0.474747,1.923685,-0.091377,1.902379,0.167675,-0.268324,0.468992,-0.255837,0.895917,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.612500
-1.045461,2.095192,-0.066635,-0.207957,0.785172,0.317484,0.183092,0.991419,0.686552,-0.010107,-0.819032,0.495328,-0.358200,-0.052596,0.146261,-0.059961,0.070597,-0.279329,1.590729,0.395393,-0.991380,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.720600
0.715059,1.061105,0.397924,0.816749,0.253616,0.952636,-0.541749,-0.895956,-0.075654,-0.088809,0.298529,-0.116423,0.370096,0.358773,-0.357428,0.360630,0.279547,-0.254385,-0.103123,0.629503,0.895917,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.698100
0.849057,0.043274,0.310937,0.612166,-0.295697,2.251586,0.236564,-0.895956,0.071214,-0.450088,0.302244,-0.124900,0.851680,0.270438,-0.207613,0.271198,0.070597,-0.963824,1.346196,1.953674,0.895917,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.645600
1.590027,-2.860171,1.166234,0.388801,-1.059290,1.891564,-0.721969,-0.895956,-1.010335,0.201263,-0.601316,-1.034286,-1.011676,1.118878,0.219447,1.115410,-0.156845,0.100702,0.944793,1.721977,0.895917,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.703800
0.276442,0.380884,-0.078390,-0.031011,-0.212827,-0.557490,-0.541749,-0.854715,0.715925,-0.702683,-0.252078,-0.376382,-0.104859,-0.060207,0.117848,-0.053452,0.268452,0.191675,-0.068519,-0.576463,0.854675,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.741000
-0.242043,-1.205882,1.697092,0.008230,0.044664,-0.914228,0.109816,0.230230,-0.010882,0.661481,-0.323412,-0.177175,1.159477,1.726299,-0.075879,1.733679,0.312831,-0.150940,-0.745022,-0.953669,-0.230307,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.969700
-1.355380,0.694736,-0.912999,-2.505738,1.661232,1.146370,-0.159524,1.525079,0.458342,-0.171259,0.309675,2.354600,0.232771,-0.936911,-0.181783,-0.929318,-3.108035,-0.585994,0.113150,2.877940,-1.525306,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.373500
-0.354169,-1.312167,-1.004218,0.521839,-0.992402,1.412087,-0.317959,0.343025,0.117157,-0.236469,0.592038,-0.588305,0.231350,-1.025130,-0.137010,-1.025794,-0.020935,0.345007,0.409589,1.189501,-0.342929,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.969900
0.310107,-0.185550,-0.575394,1.409439,-0.621852,-0.484366,0.416784,-0.809421,-0.606637,-0.504055,0.020625,0.753874,0.689731,-0.608631,-0.051771,-0.609840,0.884208,-0.808290,-1.705851,-0.846100,0.809309,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.735600
-0.315479,-0.888279,0.351844,0.748555,-0.222298,3.746202,-1.179451,0.278697,0.186448,0.148795,0.025083,0.053586,0.844103,0.301802,-0.404784,0.306328,0.210205,-0.519966,3.013518,3.293197,-0.278845,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.738200
-1.379556,1.278676,-0.942622,0.223460,-0.046494,-0.271215,-1.163607,1.455640,-0.387465,0.040861,-0.573823,-0.161633,0.556668,-0.929717,-0.107736,-0.940107,0.554141,-0.601401,0.474182,-0.356827,-1.455512,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.989000
1.158510,0.918559,-0.188888,0.927534,0.063014,0.477371,-1.597324,-0.895956,0.279841,0.008631,-0.410350,1.123091,0.398508,-0.225002,-0.233443,-0.221706,0.392343,0.014865,-0.633136,0.148016,0.895917,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.702100
-0.523767,0.473414,0.427547,-0.757577,0.077812,-0.415181,-0.519964,0.627127,-0.246623,0.400641,-0.334558,0.655448,-0.726609,0.446052,-0.184366,0.443375,-0.546084,0.568771,0.201390,-0.199256,-0.627182,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.855500
1.244166,1.776338,0.625032,-2.028500,2.546171,-0.804428,1.276296,-0.907411,1.207744,0.421628,0.227195,0.968623,0.340263,0.649278,0.295216,0.670388,-1.971753,-0.566186,-0.536823,-0.197940,0.907338,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.027600
-0.272766,-1.741057,1.894577,-3.541331,1.480101,-0.776678,0.050403,-0.146399,-0.193901,-0.590252,-0.896311,-1.086560,1.869778,1.930154,0.157454,1.923778,-3.668317,-0.095916,-0.484340,0.678627,0.146265,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.422400
0.092229,1.157386,-0.676017,0.099156,0.213365,-0.664127,0.129620,-0.895956,0.344614,0.710951,-0.177772,1.441918,0.929339,-0.660996,-0.026801,-0.651569,0.414532,-0.294002,-0.270951,-0.719779,0.895917,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.677900
-1.245956,-0.761988,0.685218,0.621618,-0.314047,0.301381,-0.104071,1.502344,-0.053059,0.036364,0.628447,-0.801641,2.299746,0.634883,-0.147342,0.659956,0.080767,0.342807,-0.829224,0.081347,-1.502464,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.981000
0.910450,-0.120529,1.394282,0.680839,0.089059,1.148331,-0.133778,-0.895956,0.669229,-0.355646,0.033257,1.417429,1.211092,1.344433,-0.064686,1.345634,0.140863,-0.113524,0.115457,0.867779,0.895917,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.702100
0.223764,-0.975808,-0.630878,-0.382510,-1.223848,-0.513865,-0.038717,-0.547349,0.490728,-0.435097,-0.532955,0.093145,0.240347,-0.620676,-0.004415,-0.606719,-0.125410,0.475597,0.013953,-0.429747,0.547264,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.878400
0.235417,1.893876,-0.003158,-0.153043,0.895863,-0.445607,-0.191211,-0.423099,-0.504960,0.454608,0.000562,-0.990488,0.733296,0.018283,-0.120651,0.008429,0.131618,0.826282,0.143140,-0.425689,0.423220,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.881000
0.312261,0.503424,-0.192649,-0.377366,-0.009794,-0.432272,-0.937837,-0.440546,-0.125363,-0.335408,0.582378,1.027020,-1.069921,-0.178279,-0.115485,-0.160360,-0.119862,0.322998,0.168516,-0.343450,0.440669,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.924500
-1.300101,-0.665707,0.020822,-0.479178,-0.314047,-0.900482,-0.333803,1.630472,0.222601,0.193768,0.736191,-1.553262,-0.823210,0.043047,-0.037994,0.015651,-0.234508,0.003860,-0.719069,-0.821866,-1.630632,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.929200
-0.366372,-2.107426,1.671701,1.093832,-0.565619,0.553763,-0.666517,0.270413,0.465874,-0.408863,-0.614691,0.204287,-0.465218,1.613375,0.014527,1.600645,0.562462,0.050814,-0.547780,0.165012,-0.270280,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.921200
0.230501,-0.485648,0.594939,0.542776,-0.606462,1.934596,0.901992,-0.895956,0.511064,0.437369,0.032514,0.125169,0.866359,0.547755,-0.117207,0.572664,0.000330,-0.516298,0.992661,1.684805,0.895917,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.714000
-0.447762,1.311186,0.302473,1.049924,0.558461,1.970801,-0.751676,0.128186,-0.411567,-1.243852,-0.535927,0.004608,0.207200,0.259129,0.367540,0.280203,0.517158,0.358947,1.033032,1.474271,-0.128153,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.861400
-0.745764,0.549689,0.184453,0.024142,0.284397,-0.521544,-0.282311,0.908233,-0.446966,-0.602245,-0.315981,-0.242635,0.381934,0.207929,-0.032828,0.185688,0.330398,-0.814893,-0.000465,-0.554532,-0.908262,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.943400
-0.059100,-1.237143,0.586475,0.122485,-0.789369,-0.342346,-0.456590,0.097872,0.104353,0.064097,-0.279571,1.584613,-0.165471,0.605489,-0.360872,0.594777,0.440420,0.500541,0.339228,-0.399373,-0.097698,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.960600
0.381317,0.695986,0.941948,-0.233679,0.437707,-0.077344,-0.666517,-0.895956,-0.135907,-0.078316,-0.146564,-0.309038,0.704411,0.967514,-0.428892,0.955359,0.041011,0.350877,0.841558,-0.012078,0.895917,-0.446540,-0.446708,-0.449484,2.241555,-0.445023,-0.449400,0.705943,-0.705943,0.632000
-0.916943,-0.944547,1.668410,0.263180,0.146476,-0.281387,0.208838,0.810595,0.102094,-0.573762,-0.151022,0.779776,0.591710,1.695240,-0.170590,1.685887,0.598520,0.625262,0.454574,-0.378429,-0.810550,-0.446540,-0.446708,2.224772,-0.446119,-0.445023,-0.449400,0.705943,-0.705943,0.932000
-0.832998,0.991082,-0.419287,-0.176851,0.153580,-0.605023,0.078129,0.834387,0.434994,0.216254,0.240570,0.983693,-0.664102,-0.409837,-0.205030,-0.414302,0.104805,-0.079042,-0.159065,-0.586112,-0.834344,-0.446540,-0.446708,-0.449484,-0.446119,-0.445023,2.225188,0.705943,-0.705943,0.984800
-0.128817,-1.783570,-0.425870,-1.412958,0.902374,-0.507479,0.044462,-0.471918,0.601444,0.490586,0.374321,-0.188006,1.249448,-0.460931,0.006778,-0.445777,-1.993942,-0.579391,-1.731804,-0.064602,0.471759,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.446000
1.455875,0.388386,-1.453731,0.431751,-0.679270,2.109962,-0.333803,-0.895956,-0.182604,-0.235719,-0.599087,1.137691,0.030572,-1.466740,-0.122373,-1.487489,-0.113390,-0.430461,1.188172,1.913431,0.895917,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.650100
-0.360033,0.679731,-1.367214,0.319410,-0.628363,-0.021570,-0.615025,-0.265538,0.093809,0.178027,-0.603545,-0.535560,0.983322,-1.389074,-0.140454,-1.369792,-0.227111,-0.652756,-1.189679,-0.136973,0.265549,2.239441,-0.446708,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.924200
1.614303,-0.481897,0.016590,-0.666054,-0.424147,-0.845407,0.450452,-0.895956,0.419177,-0.061826,0.005021,1.106609,1.008893,0.036734,-0.284243,0.033306,-0.443458,-0.105454,-0.614681,-0.711336,0.895917,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.617400
-0.836029,-0.644450,0.340560,1.258455,-0.412308,-0.211442,-0.575416,0.875452,0.165360,-0.043837,-0.557476,-0.357074,-0.926440,0.357638,-0.176617,0.342262,1.714462,-0.229440,0.587221,-0.570761,-0.875268,-0.446540,-0.446708,-0.449484,-0.446119,2.247073,-0.449400,0.705943,-0.705943,0.880400
1.714360,1.007338,-0.095318,0.960076,0.129310,0.781923,-0.224878,-0.895956,0.065942,-0.357145,0.366891,1.216809,1.297275,-0.132500,-0.226555,-0.127548,0.425627,-0.779678,-0.293443,0.418749,0.895917,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.660800
-0.714039,1.676305,-1.322075,0.032756,-0.261957,1.641250,-0.030795,0.412288,0.789736,-0.441843,0.273265,1.121679,0.907557,-1.340176,0.059299,-1.344023,-0.519272,-0.252917,0.665079,1.658817,-0.412089,-0.446540,2.238596,-0.449484,-0.446119,-0.445023,-0.449400,-1.416546,1.416546,0.898000
